OAREA,DAREA,F
相城区,崇明区,9.363032545018374e-13
姑苏区,崇明区,1.1784022474311074e-12
吴江区,崇明区,1.332558641478263e-12
常熟市,崇明区,6.090193240416198e-11
张家港市,崇明区,8.049908945853074e-12
昆山市,崇明区,1.0770384554618055e-11
太仓市,崇明区,6.102485048432602e-10
崇川区,崇明区,6.424608808436139e-11
港闸区,崇明区,9.369370760883441e-12
通州区,崇明区,6.614544550390147e-11
如东县,崇明区,5.121627701495196e-11
启东市,崇明区,3.252318314532973e-09
如皋市,崇明区,2.8186554033189785e-11
海门市,崇明区,6.491855624237705e-10
海安市,崇明区,2.771611564968918e-11
广陵区,崇明区,3.1075691394684836e-13
邗江区,崇明区,4.811088383892741e-13
江都区,崇明区,1.1389710621021606e-12
宝应县,崇明区,4.658790068996858e-12
仪征市,崇明区,8.633093988066917e-13
高邮市,崇明区,1.317287297337751e-12
京口区,崇明区,7.341824699563003e-13
润州区,崇明区,1.9320741621584183e-12
丹阳市,崇明区,7.365280692307825e-13
句容市,崇明区,1.4502607960842465e-12
海陵区,崇明区,1.835986600076545e-12
高港区,崇明区,3.5745584057362063e-12
姜堰区,崇明区,2.177419846156951e-12
兴化市,崇明区,1.3201401131821053e-11
靖江市,崇明区,8.97404472996426e-12
泰兴市,崇明区,6.901095749533028e-12
黄浦区,玄武区,1.6527155311979168e-12
徐汇区,玄武区,9.751103995666126e-13
长宁区,玄武区,7.414145130205227e-13
静安区,玄武区,4.0559016459255186e-12
普陀区,玄武区,2.2445976692599775e-12
虹口区,玄武区,2.375510035741899e-13
杨浦区,玄武区,1.440754434629356e-13
闵行区,玄武区,1.2038506029925568e-12
宝山区,玄武区,3.2239887506333104e-13
嘉定区,玄武区,3.178735176231683e-12
浦东新区,玄武区,7.381828947847833e-13
松江区,玄武区,2.736153548476889e-13
青浦区,玄武区,4.883756599090361e-13
奉贤区,玄武区,1.6243473133588168e-13
秦淮区,玄武区,7.04736463835064e-10
建邺区,玄武区,2.273886416878915e-10
鼓楼区,玄武区,6.236405463648788e-10
浦口区,玄武区,2.639445262181227e-10
栖霞区,玄武区,1.2068026571312213e-09
雨花台区,玄武区,1.8938655015473364e-10
江宁区,玄武区,3.2357377369579525e-10
六合区,玄武区,2.2814397270011217e-10
溧水区,玄武区,8.135048627578723e-11
高淳区,玄武区,6.44331495582148e-11
锡山区,玄武区,8.08641343416397e-13
惠山区,玄武区,5.333498468816293e-12
滨湖区,玄武区,2.1525141427637554e-12
梁溪区,玄武区,8.36573841886342e-12
新吴区,玄武区,3.16676093228957e-12
江阴市,玄武区,2.0118054604545167e-12
宜兴市,玄武区,8.201405579207003e-12
天宁区,玄武区,7.217326899683203e-12
钟楼区,玄武区,5.346387460603853e-12
新北区,玄武区,4.157722735403781e-12
武进区,玄武区,3.2399900393597616e-12
金坛区,玄武区,7.295639674364862e-12
溧阳市,玄武区,1.581845531183241e-11
虎丘区,玄武区,1.791344711094296e-12
吴中区,玄武区,8.772544237926436e-13
相城区,玄武区,1.9109700451881445e-12
姑苏区,玄武区,6.281401779384102e-12
吴江区,玄武区,6.980606333150936e-13
常熟市,玄武区,7.011751130883927e-13
张家港市,玄武区,2.3445554741962374e-12
昆山市,玄武区,3.4720395343656385e-12
太仓市,玄武区,4.985299951125035e-13
崇川区,玄武区,1.2490627943139802e-12
港闸区,玄武区,2.80465336534863e-12
通州区,玄武区,1.2190397420375191e-12
如东县,玄武区,2.5386114448769525e-12
启东市,玄武区,1.1933643012136296e-12
如皋市,玄武区,6.5881389150737325e-12
海门市,玄武区,7.328048970404708e-13
海安市,玄武区,1.1148581431091784e-11
广陵区,玄武区,4.918582367683966e-12
邗江区,玄武区,1.1962366439927082e-11
江都区,玄武区,6.188110891916353e-12
宝应县,玄武区,7.060036486796954e-12
仪征市,玄武区,3.246469387935112e-11
高邮市,玄武区,4.33752466466282e-12
京口区,玄武区,7.527198253599128e-12
润州区,玄武区,2.424260581780317e-11
丹徒区,玄武区,2.6228678928144794e-11
丹阳市,玄武区,5.3905978565267904e-11
扬中市,玄武区,1.4230457607599453e-11
句容市,玄武区,1.0459701123755883e-10
海陵区,玄武区,8.862127597988826e-12
高港区,玄武区,5.044371527161637e-12
姜堰区,玄武区,5.768384696062314e-12
兴化市,玄武区,6.707565369259613e-12
靖江市,玄武区,2.4176838397714534e-12
泰兴市,玄武区,6.799902269704193e-12
黄浦区,秦淮区,7.356231782337615e-13
徐汇区,秦淮区,3.5894281948561463e-13
长宁区,秦淮区,8.434895075626054e-13
静安区,秦淮区,1.636945992802012e-12
普陀区,秦淮区,6.579634029368931e-13
虹口区,秦淮区,1.2419535011046436e-13
杨浦区,秦淮区,9.886390116055608e-14
闵行区,秦淮区,1.4254788899302595e-12
宝山区,秦淮区,1.6564901068735629e-13
嘉定区,秦淮区,6.278258916163145e-13
浦东新区,秦淮区,4.4241153854877274e-13
松江区,秦淮区,2.4845587534276006e-13
青浦区,秦淮区,3.2122208067158286e-13
奉贤区,秦淮区,7.6431057845869e-14
崇明区,秦淮区,7.012964256122792e-14
玄武区,秦淮区,7.026340565695795e-10
建邺区,秦淮区,5.977996697648847e-10
鼓楼区,秦淮区,6.702220610843542e-10
浦口区,秦淮区,2.609004325620315e-10
栖霞区,秦淮区,3.427527727194174e-10
雨花台区,秦淮区,5.819454789433431e-10
江宁区,秦淮区,5.633831556486761e-10
六合区,秦淮区,1.366522348500599e-10
溧水区,秦淮区,1.2924097014983249e-10
高淳区,秦淮区,8.015099536394207e-11
锡山区,秦淮区,1.6267463577116728e-12
惠山区,秦淮区,1.096143706690538e-12
滨湖区,秦淮区,2.226002219261033e-12
梁溪区,秦淮区,3.0785535096585026e-12
新吴区,秦淮区,3.0400824293068765e-12
江阴市,秦淮区,9.626672500314636e-13
宜兴市,秦淮区,1.245786143710241e-11
天宁区,秦淮区,3.1087097663855265e-12
钟楼区,秦淮区,2.2196972461450414e-12
新北区,秦淮区,3.5062432828516704e-12
武进区,秦淮区,3.44044023746692e-12
金坛区,秦淮区,8.93970377023579e-12
溧阳市,秦淮区,2.26050325221756e-11
虎丘区,秦淮区,8.14255369940839e-13
吴中区,秦淮区,4.5014884826752635e-13
相城区,秦淮区,1.5136134523381369e-12
姑苏区,秦淮区,2.685304113309748e-12
吴江区,秦淮区,7.820505622113795e-13
常熟市,秦淮区,8.998001035604713e-13
张家港市,秦淮区,1.1491593525840488e-12
昆山市,秦淮区,1.191248713523389e-12
太仓市,秦淮区,3.554171124515927e-13
崇川区,秦淮区,7.696418013724337e-13
港闸区,秦淮区,1.818796169499163e-12
通州区,秦淮区,4.3454515207348136e-13
如东县,秦淮区,2.107946300094461e-12
启东市,秦淮区,1.2032537867513017e-12
如皋市,秦淮区,3.1271355951925695e-12
海门市,秦淮区,7.023899100921454e-13
海安市,秦淮区,6.709726536589948e-12
广陵区,秦淮区,4.185544777153855e-12
邗江区,秦淮区,8.089402860176485e-12
江都区,秦淮区,4.772647996553087e-12
宝应县,秦淮区,5.536644910425891e-12
仪征市,秦淮区,2.2191623835643985e-11
高邮市,秦淮区,4.329293541536595e-12
京口区,秦淮区,5.558303073686641e-12
润州区,秦淮区,1.6025695890409353e-11
丹徒区,秦淮区,1.5929125004003986e-11
丹阳市,秦淮区,1.8111391901276903e-11
扬中市,秦淮区,6.403196076849766e-12
句容市,秦淮区,7.098403135992297e-11
海陵区,秦淮区,7.0037617878207125e-12
高港区,秦淮区,2.966935156183704e-12
姜堰区,秦淮区,3.3736079113457133e-12
兴化市,秦淮区,4.159250724558173e-12
靖江市,秦淮区,1.659003438945712e-12
泰兴市,秦淮区,3.2400860376754555e-12
黄浦区,建邺区,4.0194636447935217e-13
徐汇区,建邺区,2.1488726326387534e-13
长宁区,建邺区,5.58431291099753e-13
静安区,建邺区,7.766282653488853e-13
普陀区,建邺区,3.361678755505321e-13
虹口区,建邺区,2.0358195991866196e-13
杨浦区,建邺区,9.260483237815818e-14
闵行区,建邺区,9.315978567992012e-13
宝山区,建邺区,8.003081277164437e-14
嘉定区,建邺区,3.6322481067385167e-13
浦东新区,建邺区,3.209414994266172e-13
金山区,建邺区,2.4328069730167853e-13
松江区,建邺区,1.1847876520476537e-13
青浦区,建邺区,1.9441834009684727e-13
奉贤区,建邺区,2.338678901962168e-13
崇明区,建邺区,9.196563361389189e-14
玄武区,建邺区,2.1377249286017922e-10
秦淮区,建邺区,6.018857016474894e-10
鼓楼区,建邺区,8.347129537629183e-10
浦口区,建邺区,6.169505495959925e-10
栖霞区,建邺区,1.581269995319569e-10
雨花台区,建邺区,9.128462057445002e-10
江宁区,建邺区,3.4667036870437175e-10
六合区,建邺区,1.574629631133143e-10
溧水区,建邺区,9.748467703232114e-11
高淳区,建邺区,1.4395129619515903e-10
锡山区,建邺区,1.2654932053318593e-12
惠山区,建邺区,7.187228312882359e-13
滨湖区,建邺区,1.046012186963381e-12
梁溪区,建邺区,1.9989576811778946e-12
新吴区,建邺区,8.984024657205498e-13
江阴市,建邺区,1.0870745599903875e-12
宜兴市,建邺区,9.194208506714712e-12
天宁区,建邺区,1.939926197891394e-12
钟楼区,建邺区,1.4015134609996149e-12
新北区,建邺区,1.815758248190101e-12
武进区,建邺区,2.048880651578509e-12
金坛区,建邺区,5.861612091010188e-12
溧阳市,建邺区,1.5363994952903827e-11
虎丘区,建邺区,4.341550980637664e-13
吴中区,建邺区,3.6755146283254834e-13
相城区,建邺区,1.1988017881868844e-12
姑苏区,建邺区,1.2826352205370687e-12
吴江区,建邺区,2.39296066502141e-13
常熟市,建邺区,3.605455711513584e-13
张家港市,建邺区,8.539488629479828e-13
昆山市,建邺区,6.057367283101516e-13
太仓市,建邺区,2.3304097062303835e-13
崇川区,建邺区,3.3642738093789064e-13
港闸区,建邺区,1.275755217873122e-12
通州区,建邺区,4.1788836278307794e-13
如东县,建邺区,1.0750013754098043e-12
启东市,建邺区,7.012916387138057e-13
如皋市,建邺区,3.3876335078371605e-12
海门市,建邺区,2.512064439768193e-13
海安市,建邺区,4.26613706931598e-12
广陵区,建邺区,2.6547047278362507e-12
邗江区,建邺区,5.498474731304582e-12
江都区,建邺区,3.1556413296103707e-12
宝应县,建邺区,3.495829165086892e-12
仪征市,建邺区,1.6244927486577086e-11
高邮市,建邺区,1.926222934369207e-12
京口区,建邺区,3.785744132597516e-12
润州区,建邺区,7.434747808847519e-12
丹徒区,建邺区,8.782126015573181e-12
丹阳市,建邺区,1.048657036962708e-11
扬中市,建邺区,6.717547249408536e-12
句容市,建邺区,5.390954699651255e-11
海陵区,建邺区,2.8259986328357663e-12
高港区,建邺区,4.951848477795461e-12
姜堰区,建邺区,1.5081937300858344e-12
兴化市,建邺区,3.0479913264471086e-12
靖江市,建邺区,1.864766414129533e-12
泰兴市,建邺区,3.0096650450445508e-12
黄浦区,鼓楼区,1.0662389137897877e-12
徐汇区,鼓楼区,3.056678286591148e-13
长宁区,鼓楼区,6.069054949242226e-13
静安区,鼓楼区,2.2473488743921877e-12
普陀区,鼓楼区,1.1851215033833048e-12
虹口区,鼓楼区,1.9723190290230613e-13
杨浦区,鼓楼区,1.6447994742682208e-13
闵行区,鼓楼区,9.253012035124682e-13
宝山区,鼓楼区,1.0153329968363392e-13
嘉定区,鼓楼区,7.428899298040653e-13
浦东新区,鼓楼区,3.9862923699839594e-13
松江区,鼓楼区,3.1087121313700007e-13
青浦区,鼓楼区,1.5696175957719628e-13
奉贤区,鼓楼区,8.091898752714428e-14
崇明区,鼓楼区,1.4849512309875236e-13
玄武区,鼓楼区,6.330473013985894e-10
秦淮区,鼓楼区,6.767780844735111e-10
建邺区,鼓楼区,8.362632776595032e-10
浦口区,鼓楼区,7.14960743483034e-10
栖霞区,鼓楼区,4.5199869582941004e-10
雨花台区,鼓楼区,2.6801419699312277e-10
江宁区,鼓楼区,2.625517254645139e-10
六合区,鼓楼区,2.803040617049537e-10
溧水区,鼓楼区,7.707576512590817e-11
高淳区,鼓楼区,2.1398811212997727e-10
锡山区,鼓楼区,1.0800655777768877e-12
惠山区,鼓楼区,1.4964442707368972e-12
滨湖区,鼓楼区,1.5122223127960001e-12
梁溪区,鼓楼区,4.8256952857900145e-12
新吴区,鼓楼区,1.4732991599862346e-12
江阴市,鼓楼区,1.1324375397698736e-12
宜兴市,鼓楼区,1.0122074980739641e-11
天宁区,鼓楼区,3.7452144404642265e-12
钟楼区,鼓楼区,3.5250523577155053e-12
新北区,鼓楼区,2.482631508258973e-12
武进区,鼓楼区,1.9047717690623663e-12
金坛区,鼓楼区,5.489486119851217e-12
溧阳市,鼓楼区,1.612516383466783e-11
虎丘区,鼓楼区,9.946931056536295e-13
吴中区,鼓楼区,6.024703051920688e-13
相城区,鼓楼区,1.2217009172883594e-12
姑苏区,鼓楼区,3.13794877037891e-12
吴江区,鼓楼区,4.1398576359360927e-13
常熟市,鼓楼区,6.086280217055805e-13
张家港市,鼓楼区,1.297745552683169e-12
昆山市,鼓楼区,1.698755476446584e-12
太仓市,鼓楼区,3.0102938465042855e-13
崇川区,鼓楼区,1.1605213515891682e-12
港闸区,鼓楼区,6.40371776057281e-12
通州区,鼓楼区,9.507928641236102e-13
如东县,鼓楼区,3.347583139092708e-12
启东市,鼓楼区,9.90816744373536e-13
如皋市,鼓楼区,6.909405542853719e-12
海门市,鼓楼区,1.014045419894297e-12
海安市,鼓楼区,1.3346369355237429e-11
广陵区,鼓楼区,4.315463022459941e-12
邗江区,鼓楼区,9.797496296312044e-12
江都区,鼓楼区,4.585817509799624e-12
宝应县,鼓楼区,6.947258439285546e-12
仪征市,鼓楼区,3.121896680906772e-11
高邮市,鼓楼区,4.337959028046212e-12
京口区,鼓楼区,4.653002165920759e-12
润州区,鼓楼区,1.5045944487988967e-11
丹徒区,鼓楼区,9.774297771953674e-12
丹阳市,鼓楼区,2.475800463571582e-11
扬中市,鼓楼区,7.747637945391971e-12
句容市,鼓楼区,5.366077555815753e-11
海陵区,鼓楼区,1.3803332506582123e-11
高港区,鼓楼区,2.760404218279593e-12
姜堰区,鼓楼区,4.78932723145323e-12
兴化市,鼓楼区,5.051046429580459e-12
靖江市,鼓楼区,2.007334749841855e-12
泰兴市,鼓楼区,5.002578531262213e-12
黄浦区,浦口区,2.2843869935128227e-12
徐汇区,浦口区,1.4135087663772995e-12
长宁区,浦口区,6.51235472358098e-12
静安区,浦口区,3.9778119853810035e-12
普陀区,浦口区,1.8419975252566693e-12
虹口区,浦口区,3.6558617955102305e-13
杨浦区,浦口区,7.675241095630097e-14
闵行区,浦口区,9.236698535973498e-12
宝山区,浦口区,4.579987698287754e-13
嘉定区,浦口区,2.9268429950772747e-12
浦东新区,浦口区,1.6198815566509876e-12
金山区,浦口区,7.841363076646154e-13
松江区,浦口区,1.0638024888462215e-12
青浦区,浦口区,2.7527591977256443e-12
奉贤区,浦口区,9.230169567395361e-13
崇明区,浦口区,2.5407544162727296e-13
玄武区,浦口区,2.4301187815490966e-10
秦淮区,浦口区,2.505077573109342e-10
建邺区,浦口区,6.015611259535219e-10
鼓楼区,浦口区,6.701636587059614e-10
栖霞区,浦口区,2.7045494880327915e-10
雨花台区,浦口区,3.432089864047699e-10
江宁区,浦口区,2.9320622499601e-10
六合区,浦口区,2.0722020629650115e-09
溧水区,浦口区,1.5355788258215833e-10
高淳区,浦口区,1.1633323962587876e-10
锡山区,浦口区,1.0738345162676668e-11
惠山区,浦口区,2.978446626059754e-12
滨湖区,浦口区,2.2849901260322528e-12
梁溪区,浦口区,5.630849105266845e-12
新吴区,浦口区,4.265999185203198e-12
江阴市,浦口区,3.487685060968517e-12
宜兴市,浦口区,2.6555631007368416e-11
天宁区,浦口区,6.563416251216954e-12
钟楼区,浦口区,6.031371373389917e-12
新北区,浦口区,1.1206067428103124e-11
武进区,浦口区,5.088720468944224e-12
金坛区,浦口区,7.692151084271444e-12
溧阳市,浦口区,5.505553028486681e-11
虎丘区,浦口区,2.3340642097056953e-12
吴中区,浦口区,1.0923698139031053e-12
相城区,浦口区,1.3736471519330366e-11
姑苏区,浦口区,5.701916646058768e-12
吴江区,浦口区,1.7944371117674259e-12
常熟市,浦口区,1.2677471341907647e-12
张家港市,浦口区,2.498000782647574e-12
昆山市,浦口区,5.570933293087182e-12
太仓市,浦口区,1.3520373744333224e-12
崇川区,浦口区,1.7744144520427373e-12
港闸区,浦口区,6.359525832384515e-12
通州区,浦口区,1.7842414948404007e-12
如东县,浦口区,3.6063429768435156e-12
启东市,浦口区,3.1483945219273143e-12
如皋市,浦口区,1.0590547213227684e-11
海门市,浦口区,1.5036958443137724e-12
海安市,浦口区,1.4364369084158024e-11
广陵区,浦口区,7.978431224443244e-12
邗江区,浦口区,1.70704189697467e-11
江都区,浦口区,1.0970349364273704e-11
宝应县,浦口区,8.543617784838761e-12
仪征市,浦口区,6.883468084899862e-11
高邮市,浦口区,9.52289481389226e-12
京口区,浦口区,8.819866769105937e-12
润州区,浦口区,1.9239262870706107e-11
丹徒区,浦口区,2.9461691121970464e-11
丹阳市,浦口区,5.1992051314576336e-11
扬中市,浦口区,1.2262006688206214e-11
句容市,浦口区,6.949625678782255e-11
海陵区,浦口区,1.1906357345155279e-11
高港区,浦口区,4.397328869664133e-12
姜堰区,浦口区,9.861235870067548e-12
兴化市,浦口区,1.329592333762071e-11
靖江市,浦口区,5.581149637628769e-12
泰兴市,浦口区,1.1127247952704734e-11
黄浦区,栖霞区,1.0307027231675706e-12
徐汇区,栖霞区,5.421790480504239e-13
长宁区,栖霞区,6.038443624770567e-13
静安区,栖霞区,2.3589485304817264e-12
普陀区,栖霞区,1.5267248359394504e-12
虹口区,栖霞区,1.540964385963614e-13
杨浦区,栖霞区,2.0027139188263998e-13
闵行区,栖霞区,1.2525698895297113e-12
宝山区,栖霞区,1.9780371351711787e-13
嘉定区,栖霞区,2.4875001914141328e-12
浦东新区,栖霞区,6.27343868682141e-13
金山区,栖霞区,1.4907011590083543e-12
松江区,栖霞区,3.362986295785346e-13
青浦区,栖霞区,7.00763134759327e-13
奉贤区,栖霞区,3.9739327505756257e-13
崇明区,栖霞区,1.9888903177332603e-13
玄武区,栖霞区,1.2546490378605084e-09
秦淮区,栖霞区,3.0850580951558385e-10
建邺区,栖霞区,1.4542549905164422e-10
鼓楼区,栖霞区,4.5299253022527613e-10
浦口区,栖霞区,2.688870144949226e-10
雨花台区,栖霞区,1.4600607938701094e-10
江宁区,栖霞区,4.970921903038217e-10
六合区,栖霞区,8.510083395067837e-10
溧水区,栖霞区,1.0292109983989369e-10
高淳区,栖霞区,1.1224302971306583e-10
锡山区,栖霞区,1.251114398448357e-12
惠山区,栖霞区,3.0268773975724945e-12
滨湖区,栖霞区,2.0780244383629754e-12
梁溪区,栖霞区,5.615708711478913e-12
新吴区,栖霞区,3.642985758546534e-12
江阴市,栖霞区,3.829784021519741e-12
宜兴市,栖霞区,1.2242511400332462e-11
天宁区,栖霞区,6.2930579834342715e-12
钟楼区,栖霞区,5.304208513150868e-12
新北区,栖霞区,6.808635213647215e-12
武进区,栖霞区,4.6324109833023094e-12
金坛区,栖霞区,1.014126958169066e-11
溧阳市,栖霞区,2.3747438880053994e-11
虎丘区,栖霞区,2.4615019348747992e-12
吴中区,栖霞区,1.1441503334511855e-12
相城区,栖霞区,2.7625883111030596e-12
姑苏区,栖霞区,5.051832698373952e-12
吴江区,栖霞区,1.7373633201466362e-12
常熟市,栖霞区,1.4176947852165854e-12
张家港市,栖霞区,3.2047209938271137e-12
昆山市,栖霞区,3.481825093263039e-12
太仓市,栖霞区,1.0583683436704436e-12
崇川区,栖霞区,7.275730447059697e-13
港闸区,栖霞区,1.3195245313549796e-12
通州区,栖霞区,9.448235259868053e-13
如东县,栖霞区,2.6569674445116795e-12
启东市,栖霞区,1.3270643428619601e-12
如皋市,栖霞区,5.1090948268731416e-12
海门市,栖霞区,7.243605312760051e-13
海安市,栖霞区,5.910496356974148e-12
广陵区,栖霞区,5.081723951993824e-12
邗江区,栖霞区,1.4653863299064297e-11
江都区,栖霞区,8.701278843073152e-12
宝应县,栖霞区,4.943232538086601e-12
仪征市,栖霞区,2.4387652447245395e-10
高邮市,栖霞区,8.769971984253235e-12
京口区,栖霞区,1.4785877090156896e-11
润州区,栖霞区,3.3336548854026264e-11
丹徒区,栖霞区,9.224987954954746e-11
丹阳市,栖霞区,5.829046697974556e-11
扬中市,栖霞区,1.3489980213046524e-11
句容市,栖霞区,5.540608515070384e-10
海陵区,栖霞区,6.340818454762075e-12
高港区,栖霞区,7.01190489257603e-12
姜堰区,栖霞区,4.1314712894398495e-12
兴化市,栖霞区,9.714119090249123e-12
靖江市,栖霞区,4.144851048209565e-12
泰兴市,栖霞区,1.0050410879060666e-11
黄浦区,雨花台区,9.651185733548373e-13
徐汇区,雨花台区,5.024412994107802e-13
长宁区,雨花台区,2.180195646725296e-12
静安区,雨花台区,2.0434568576895813e-12
普陀区,雨花台区,9.417064994708837e-13
虹口区,雨花台区,2.3068063777483424e-13
杨浦区,雨花台区,1.0493140847332475e-13
闵行区,雨花台区,4.230511462359659e-12
宝山区,雨花台区,1.403437724197787e-13
嘉定区,雨花台区,1.6348612311006047e-12
浦东新区,雨花台区,7.751125718857762e-13
松江区,雨花台区,6.013254628087794e-13
青浦区,雨花台区,8.414131220657718e-13
奉贤区,雨花台区,2.839263330552784e-13
崇明区,雨花台区,8.683927194030075e-14
玄武区,雨花台区,1.9408667292696151e-10
秦淮区,雨花台区,6.352822770407823e-10
建邺区,雨花台区,9.415927014540616e-10
鼓楼区,雨花台区,2.8900392443116055e-10
浦口区,雨花台区,3.2936892115892984e-10
栖霞区,雨花台区,1.573916535496223e-10
江宁区,雨花台区,9.062082584786135e-10
六合区,雨花台区,1.3397407669924227e-10
溧水区,雨花台区,1.7716695076697017e-10
高淳区,雨花台区,1.3037909556604992e-10
锡山区,雨花台区,5.052939461698092e-12
惠山区,雨花台区,1.6073518715348611e-12
滨湖区,雨花台区,1.676801892048578e-12
梁溪区,雨花台区,3.978620302796227e-12
新吴区,雨花台区,1.9087280669450757e-12
江阴市,雨花台区,1.9867329529620244e-12
宜兴市,雨花台区,1.721990797488804e-11
天宁区,雨花台区,3.5573903448321696e-12
钟楼区,雨花台区,3.3084752364864167e-12
新北区,雨花台区,6.553982667011772e-12
武进区,雨花台区,2.0128402009332474e-12
金坛区,雨花台区,1.0571607927665457e-11
溧阳市,雨花台区,2.688167923446186e-11
虎丘区,雨花台区,1.085825066081361e-12
吴中区,雨花台区,5.679218551707238e-13
相城区,雨花台区,6.36505665229241e-12
姑苏区,雨花台区,3.699477240284124e-12
吴江区,雨花台区,9.36108360610258e-13
常熟市,雨花台区,7.118457924336001e-13
张家港市,雨花台区,1.375534689963741e-12
昆山市,雨花台区,2.317990427128527e-12
太仓市,雨花台区,7.921827614657076e-13
崇川区,雨花台区,7.219868116488053e-13
港闸区,雨花台区,2.77591391047366e-12
通州区,雨花台区,5.739554459897543e-13
如东县,雨花台区,2.030156985974552e-12
启东市,雨花台区,1.821050381095317e-12
如皋市,雨花台区,3.788052098704348e-12
海门市,雨花台区,6.325430879465315e-13
海安市,雨花台区,6.29427099794929e-12
广陵区,雨花台区,3.3874672868422205e-12
邗江区,雨花台区,8.495963928279912e-12
江都区,雨花台区,6.108465182473561e-12
宝应县,雨花台区,6.601928298528212e-12
仪征市,雨花台区,2.644399698261069e-11
高邮市,雨花台区,5.552282416609918e-12
京口区,雨花台区,5.7088790135465645e-12
润州区,雨花台区,1.6755161392689996e-11
丹徒区,雨花台区,1.6407484560837273e-11
丹阳市,雨花台区,2.2801423056464294e-11
扬中市,雨花台区,6.343096757342294e-12
句容市,雨花台区,5.82556308089014e-11
海陵区,雨花台区,8.539108504294088e-12
高港区,雨花台区,5.232467277542114e-12
姜堰区,雨花台区,4.177429744883201e-12
兴化市,雨花台区,6.362093136689593e-12
靖江市,雨花台区,1.8586436864076732e-12
泰兴市,雨花台区,5.683799720080695e-12
黄浦区,江宁区,7.258487212149531e-13
徐汇区,江宁区,5.158613047522869e-13
长宁区,江宁区,1.4302318252755855e-12
静安区,江宁区,1.4641811737003458e-12
普陀区,江宁区,7.16672351239617e-13
虹口区,江宁区,1.5318140918793482e-13
杨浦区,江宁区,2.7871504384703425e-13
闵行区,江宁区,2.3196349692805408e-12
宝山区,江宁区,4.559338391538473e-13
嘉定区,江宁区,1.7764608142404322e-12
浦东新区,江宁区,1.4024786090827619e-12
金山区,江宁区,7.932252293297288e-13
松江区,江宁区,7.800372485186327e-13
青浦区,江宁区,1.2678156065788524e-12
奉贤区,江宁区,7.792934410086097e-13
崇明区,江宁区,3.4598903948723354e-13
玄武区,江宁区,3.1124377289548167e-10
秦淮区,江宁区,5.488211960269338e-10
建邺区,江宁区,3.3933990421104473e-10
鼓楼区,江宁区,2.576966192929076e-10
浦口区,江宁区,2.9898319416034747e-10
栖霞区,江宁区,5.070015479289936e-10
雨花台区,江宁区,9.383510621738244e-10
六合区,江宁区,2.0202306248052965e-10
溧水区,江宁区,1.2002613424540485e-09
高淳区,江宁区,7.348612529514755e-10
锡山区,江宁区,3.781580440585732e-12
惠山区,江宁区,4.7532546385212215e-12
滨湖区,江宁区,3.459368786256699e-12
梁溪区,江宁区,4.291046162515763e-12
新吴区,江宁区,5.7247564774103356e-12
江阴市,江宁区,6.1741939146692555e-12
宜兴市,江宁区,3.7620246874458904e-11
天宁区,江宁区,5.309780988574941e-12
钟楼区,江宁区,6.793686562931835e-12
新北区,江宁区,9.078839146426534e-12
武进区,江宁区,2.1598555022303014e-11
金坛区,江宁区,5.292551465204771e-11
溧阳市,江宁区,8.507056428502138e-11
虎丘区,江宁区,2.013004739597972e-12
吴中区,江宁区,1.1397507678442577e-12
相城区,江宁区,4.0516775898657165e-12
姑苏区,江宁区,3.6030202137520435e-12
吴江区,江宁区,3.2409686816175315e-12
常熟市,江宁区,3.4773896892960387e-12
张家港市,江宁区,5.78283956141116e-12
昆山市,江宁区,2.6027161934918377e-12
太仓市,江宁区,2.2795147261904047e-12
崇川区,江宁区,1.6108809991828094e-12
港闸区,江宁区,2.587604967361227e-12
通州区,江宁区,1.3434831361984616e-12
如东县,江宁区,3.5821143305702363e-12
启东市,江宁区,1.3191841938354553e-12
如皋市,江宁区,5.2320778260389784e-12
海门市,江宁区,1.6381348075924258e-12
海安市,江宁区,8.426182908645136e-12
广陵区,江宁区,7.39608401385186e-12
邗江区,江宁区,1.5274295547693916e-11
江都区,江宁区,9.378891255985597e-12
宝应县,江宁区,1.0723819315484599e-11
仪征市,江宁区,3.37450018184189e-11
高邮市,江宁区,1.2357617041256186e-11
京口区,江宁区,1.2712015476934544e-11
润州区,江宁区,2.6404321349298408e-11
丹徒区,江宁区,5.022038366486109e-11
丹阳市,江宁区,6.717521647474529e-11
扬中市,江宁区,2.6897117259299847e-11
句容市,江宁区,7.567182569900939e-10
海陵区,江宁区,9.94077701338346e-12
高港区,江宁区,1.0734212696758438e-11
姜堰区,江宁区,8.397608429376153e-12
兴化市,江宁区,9.535730896883165e-12
靖江市,江宁区,5.768334312661724e-12
泰兴市,江宁区,1.2788135973202357e-11
黄浦区,六合区,2.9786625187769553e-13
徐汇区,六合区,2.123257208461179e-13
长宁区,六合区,4.456640725363222e-13
静安区,六合区,6.563604799859785e-13
普陀区,六合区,6.394091926556259e-13
虹口区,六合区,1.0560647015828776e-13
杨浦区,六合区,3.36265975122509e-13
闵行区,六合区,8.743167978008216e-13
宝山区,六合区,1.1564983954636012e-12
嘉定区,六合区,9.420994410433898e-13
浦东新区,六合区,6.243216287796597e-13
松江区,六合区,1.0755480164955193e-12
青浦区,六合区,2.059080401314724e-12
奉贤区,六合区,8.665503415800896e-13
崇明区,六合区,9.541283467075222e-13
玄武区,六合区,2.0415090993496195e-10
