OAREA,DAREA,F
海安市,建邺区,2.806053540860435e-13
广陵区,建邺区,6.59806372199177e-13
邗江区,建邺区,9.074912277748818e-13
江都区,建邺区,6.746385689937412e-13
宝应县,建邺区,3.6441649892467376e-13
仪征市,建邺区,1.464906142069783e-12
高邮市,建邺区,4.232072512984498e-13
京口区,建邺区,1.1019960161200607e-12
润州区,建邺区,1.2044705009534807e-12
丹徒区,建邺区,1.2419640025149738e-12
丹阳市,建邺区,4.084726555317029e-13
扬中市,建邺区,9.63482586590474e-13
句容市,建邺区,6.037212032475385e-12
海陵区,建邺区,5.189677295784164e-13
高港区,建邺区,3.552199379435713e-13
姜堰区,建邺区,3.0436318146715773e-13
兴化市,建邺区,4.0300902200924894e-13
靖江市,建邺区,3.4155074262068295e-13
泰兴市,建邺区,7.995991217214481e-13
黄浦区,鼓楼区,2.0749069539679074e-13
徐汇区,鼓楼区,1.8953832074935951e-13
长宁区,鼓楼区,2.4458951602861203e-13
静安区,鼓楼区,1.5282365312283932e-13
普陀区,鼓楼区,1.3438126311895895e-13
虹口区,鼓楼区,1.2435134452763105e-13
杨浦区,鼓楼区,9.396971053317298e-14
闵行区,鼓楼区,1.4678793925062658e-13
宝山区,鼓楼区,1.0869625182553204e-13
嘉定区,鼓楼区,1.208550622288931e-13
浦东新区,鼓楼区,1.0730883980000772e-13
松江区,鼓楼区,9.424668105945421e-14
青浦区,鼓楼区,7.844182754054248e-14
奉贤区,鼓楼区,6.118817652380867e-14
崇明区,鼓楼区,5.4703267930294176e-14
玄武区,鼓楼区,1.0706291768105668e-10
秦淮区,鼓楼区,7.954836861017668e-11
建邺区,鼓楼区,1.2161538064386613e-10
鼓楼区,鼓楼区,2.374271867525895e-09
浦口区,鼓楼区,7.549691576793289e-11
栖霞区,鼓楼区,5.698406123935106e-11
雨花台区,鼓楼区,5.414993121323983e-11
江宁区,鼓楼区,2.392941032244112e-11
六合区,鼓楼区,1.8483853034569233e-11
溧水区,鼓楼区,3.7426054830174285e-12
高淳区,鼓楼区,3.5961819714447733e-12
锡山区,鼓楼区,1.3488584862561384e-13
惠山区,鼓楼区,1.0179579176073948e-13
滨湖区,鼓楼区,3.9625565218692375e-13
梁溪区,鼓楼区,5.537022457589046e-13
新吴区,鼓楼区,1.979831257832243e-13
江阴市,鼓楼区,1.254726508950493e-13
宜兴市,鼓楼区,4.119969588239615e-13
天宁区,鼓楼区,4.356562133465847e-13
钟楼区,鼓楼区,4.506078858097104e-13
新北区,鼓楼区,3.3045103236218746e-13
武进区,鼓楼区,1.6477989849113204e-13
金坛区,鼓楼区,3.883089934287781e-13
溧阳市,鼓楼区,5.779754703443458e-13
虎丘区,鼓楼区,1.4889744987164354e-13
吴中区,鼓楼区,1.3642300800097223e-13
相城区,鼓楼区,5.653846235903747e-14
姑苏区,鼓楼区,2.850351033440842e-13
吴江区,鼓楼区,1.0757936902786167e-13
常熟市,鼓楼区,1.1102897814607086e-13
张家港市,鼓楼区,8.295508017636549e-14
昆山市,鼓楼区,5.601639194107595e-14
太仓市,鼓楼区,1.1652001232340946e-13
崇川区,鼓楼区,3.3703053978713464e-13
港闸区,鼓楼区,7.994849669481761e-14
通州区,鼓楼区,1.3736237058596504e-13
如东县,鼓楼区,2.3113229283702505e-13
启东市,鼓楼区,2.714034876755609e-13
如皋市,鼓楼区,3.636096294088342e-13
海门市,鼓楼区,2.62658159831597e-13
海安市,鼓楼区,4.731917668663245e-13
广陵区,鼓楼区,3.5136247796632763e-13
邗江区,鼓楼区,7.201529227201744e-13
江都区,鼓楼区,3.4595501113251774e-13
宝应县,鼓楼区,2.5874719103265366e-13
仪征市,鼓楼区,1.3270617708511634e-12
高邮市,鼓楼区,2.731731606835225e-13
京口区,鼓楼区,7.067307278777644e-13
润州区,鼓楼区,1.3936787965920434e-12
丹徒区,鼓楼区,8.354212633257532e-13
丹阳市,鼓楼区,5.075497869954189e-13
扬中市,鼓楼区,4.27564362523367e-13
句容市,鼓楼区,5.520634962471102e-12
海陵区,鼓楼区,5.322538464751905e-13
高港区,鼓楼区,5.885071339070906e-13
姜堰区,鼓楼区,3.601790739020457e-13
兴化市,鼓楼区,3.338406141479579e-13
靖江市,鼓楼区,4.2439562187976193e-13
泰兴市,鼓楼区,6.75881617495457e-13
黄浦区,浦口区,1.136553961020963e-13
徐汇区,浦口区,1.0876567222452358e-13
长宁区,浦口区,3.324233871111939e-14
静安区,浦口区,7.892741989164361e-14
普陀区,浦口区,8.996639704844908e-14
虹口区,浦口区,1.0703764963806266e-13
杨浦区,浦口区,1.1683549710702927e-13
闵行区,浦口区,9.245147624857368e-14
宝山区,浦口区,1.0853220753115843e-13
嘉定区,浦口区,1.1307408908152274e-13
浦东新区,浦口区,1.2123301062075965e-13
金山区,浦口区,1.4836146002213856e-14
松江区,浦口区,6.404567425961792e-14
青浦区,浦口区,1.2153637737707677e-13
奉贤区,浦口区,1.1286175747136605e-13
崇明区,浦口区,7.063022819361843e-14
玄武区,浦口区,1.7510169542748187e-11
秦淮区,浦口区,1.414160412187323e-11
建邺区,浦口区,2.5220080154305456e-11
鼓楼区,浦口区,2.8974790231496434e-11
浦口区,浦口区,2.0969171842596155e-09
栖霞区,浦口区,1.2025529733888173e-11
雨花台区,浦口区,1.632119325448541e-11
江宁区,浦口区,7.769921099388199e-12
六合区,浦口区,4.586570602815972e-11
溧水区,浦口区,5.442170600800204e-12
高淳区,浦口区,1.050718628690547e-11
锡山区,浦口区,1.5964494279577738e-13
惠山区,浦口区,2.4534314877426615e-13
滨湖区,浦口区,2.0465049490379147e-13
梁溪区,浦口区,3.925016421375855e-13
新吴区,浦口区,1.363340205597821e-13
江阴市,浦口区,1.3114629867238964e-13
宜兴市,浦口区,3.419682783394736e-13
天宁区,浦口区,2.8676386295605096e-13
钟楼区,浦口区,2.031693808015607e-13
新北区,浦口区,2.1751420421636175e-13
武进区,浦口区,2.1648843789877712e-13
金坛区,浦口区,3.5995500062253626e-13
溧阳市,浦口区,3.9385634391182454e-13
虎丘区,浦口区,9.968478330788892e-14
吴中区,浦口区,1.9215580980872392e-13
相城区,浦口区,1.1679958874043516e-13
姑苏区,浦口区,1.9934612455762366e-13
吴江区,浦口区,9.838842541193864e-14
常熟市,浦口区,8.959704738931178e-14
张家港市,浦口区,2.4099212066856624e-13
昆山市,浦口区,1.0286317618053033e-13
太仓市,浦口区,1.0029669001387068e-13
崇川区,浦口区,2.797441849275291e-13
港闸区,浦口区,3.4408551072836243e-13
通州区,浦口区,2.6274916361800507e-13
如东县,浦口区,2.387415187962139e-13
启东市,浦口区,2.647641412537996e-13
如皋市,浦口区,3.1298350866677224e-13
海门市,浦口区,1.7764035220856634e-13
海安市,浦口区,3.8587101961418426e-13
广陵区,浦口区,5.443947962098321e-13
邗江区,浦口区,5.328832026222899e-13
江都区,浦口区,7.559207938803705e-13
宝应县,浦口区,4.825627830152067e-13
仪征市,浦口区,1.5127653668517067e-12
高邮市,浦口区,3.9973578409806015e-13
京口区,浦口区,3.4761779824687115e-13
润州区,浦口区,4.634949604381145e-13
丹徒区,浦口区,3.1161166095107792e-12
丹阳市,浦口区,2.8085308740438443e-13
扬中市,浦口区,1.177707814447085e-12
句容市,浦口区,1.872841359304764e-12
海陵区,浦口区,2.995576816939783e-13
高港区,浦口区,6.513018023148287e-13
姜堰区,浦口区,4.030397754480197e-13
兴化市,浦口区,2.2578230319130288e-13
靖江市,浦口区,6.00145804196292e-13
泰兴市,浦口区,6.050483108719352e-13
黄浦区,栖霞区,1.2110569442171121e-13
徐汇区,栖霞区,4.828976712260784e-14
长宁区,栖霞区,5.903571456468654e-14
静安区,栖霞区,1.1213498959967324e-13
普陀区,栖霞区,4.108450392089915e-14
虹口区,栖霞区,1.4664104200607054e-13
杨浦区,栖霞区,1.436472187877963e-13
闵行区,栖霞区,1.0836300498633588e-13
宝山区,栖霞区,7.178069321745672e-14
嘉定区,栖霞区,1.1566683049820424e-13
浦东新区,栖霞区,1.061121708240881e-13
金山区,栖霞区,1.580867979665476e-13
松江区,栖霞区,9.099196485664775e-14
青浦区,栖霞区,9.353015171740283e-14
奉贤区,栖霞区,3.607800944166285e-13
崇明区,栖霞区,2.5086718642225905e-14
玄武区,栖霞区,1.1336784033353045e-10
秦淮区,栖霞区,3.15101001073917e-11
建邺区,栖霞区,1.855490636180546e-11
鼓楼区,栖霞区,3.8483380313649297e-11
浦口区,栖霞区,1.8800704354599515e-11
栖霞区,栖霞区,2.242266340535196e-09
雨花台区,栖霞区,1.490155449674573e-11
江宁区,栖霞区,2.1020734022151308e-11
六合区,栖霞区,2.3432458897021094e-11
溧水区,栖霞区,2.8994569214262486e-12
高淳区,栖霞区,3.9487789205981966e-12
锡山区,栖霞区,1.546453923740224e-13
惠山区,栖霞区,2.427525249243897e-13
滨湖区,栖霞区,2.907542290006403e-13
梁溪区,栖霞区,2.2405219871532822e-13
新吴区,栖霞区,1.8158867505908652e-13
江阴市,栖霞区,2.1372482445274902e-13
宜兴市,栖霞区,2.699147125553213e-13
天宁区,栖霞区,3.055617062576444e-13
钟楼区,栖霞区,2.1648746818056508e-13
新北区,栖霞区,1.9611529247992222e-13
武进区,栖霞区,2.3067961139699314e-13
金坛区,栖霞区,4.1094711802396184e-13
溧阳市,栖霞区,6.626435931173633e-13
虎丘区,栖霞区,1.8967729457094865e-13
吴中区,栖霞区,2.8437769371953293e-13
相城区,栖霞区,1.2445599406361827e-13
姑苏区,栖霞区,1.9198920742697746e-13
吴江区,栖霞区,1.665073302399102e-13
常熟市,栖霞区,1.46387764728636e-13
张家港市,栖霞区,2.9483244734284936e-13
昆山市,栖霞区,1.164564033874516e-13
太仓市,栖霞区,2.1374260631528224e-13
崇川区,栖霞区,2.8704180726790844e-13
港闸区,栖霞区,2.5664861768500964e-13
通州区,栖霞区,1.819823224984741e-13
如东县,栖霞区,1.6959427892091803e-13
启东市,栖霞区,1.1616700388620471e-13
如皋市,栖霞区,3.727353979568699e-13
海门市,栖霞区,1.720772452146846e-13
海安市,栖霞区,5.253781391314253e-13
广陵区,栖霞区,3.6523604119579507e-13
邗江区,栖霞区,6.605189940271457e-13
江都区,栖霞区,6.834313362998104e-13
宝应县,栖霞区,3.9553505220040284e-13
仪征市,栖霞区,5.164754111121259e-12
高邮市,栖霞区,4.259391228104646e-13
京口区,栖霞区,6.250579602539563e-13
润州区,栖霞区,1.278271999848056e-12
丹徒区,栖霞区,1.3622084854027357e-12
丹阳市,栖霞区,6.650299325287906e-13
扬中市,栖霞区,6.274542502424106e-13
句容市,栖霞区,2.3411176509654652e-11
海陵区,栖霞区,2.253135394416415e-13
高港区,栖霞区,7.711063418463751e-14
姜堰区,栖霞区,4.2945969623260777e-13
兴化市,栖霞区,2.1871154987223977e-13
靖江市,栖霞区,2.780375433265226e-13
泰兴市,栖霞区,5.455240354469078e-13
黄浦区,雨花台区,3.3049390845343287e-13
徐汇区,雨花台区,7.095919722536015e-14
长宁区,雨花台区,1.5614961290865242e-13
静安区,雨花台区,1.235822201626701e-13
普陀区,雨花台区,1.6099054190795886e-13
虹口区,雨花台区,1.6759638667304653e-13
杨浦区,雨花台区,1.4072120501164577e-13
闵行区,雨花台区,1.9301038359546916e-13
宝山区,雨花台区,9.961796071962928e-14
嘉定区,雨花台区,1.4163845204366648e-13
浦东新区,雨花台区,1.3784770061310481e-13
金山区,雨花台区,6.968999610508856e-14
松江区,雨花台区,1.2702237568474228e-13
青浦区,雨花台区,7.400480338057624e-14
奉贤区,雨花台区,9.42483213323194e-14
崇明区,雨花台区,7.372714850129898e-14
玄武区,雨花台区,4.410863999512509e-11
秦淮区,雨花台区,7.529910234347771e-11
建邺区,雨花台区,1.1544666201483124e-10
鼓楼区,雨花台区,4.821841732116817e-11
浦口区,雨花台区,3.867416453050907e-11
栖霞区,雨花台区,2.323018202083251e-11
雨花台区,雨花台区,3.0701304470746284e-09
江宁区,雨花台区,8.006238160526994e-11
六合区,雨花台区,7.797742735119729e-12
溧水区,雨花台区,1.5818070721393137e-11
高淳区,雨花台区,4.2324239769686645e-12
锡山区,雨花台区,1.5907011952904595e-13
惠山区,雨花台区,1.371968026757517e-13
滨湖区,雨花台区,3.5603965928192155e-13
梁溪区,雨花台区,1.316930281900102e-13
新吴区,雨花台区,2.3125675945798323e-13
江阴市,雨花台区,1.4494940924624307e-13
宜兴市,雨花台区,2.379750302826281e-13
天宁区,雨花台区,5.180842810811573e-13
钟楼区,雨花台区,4.3379537548550876e-13
新北区,雨花台区,2.3578429085462136e-13
武进区,雨花台区,2.2208457567041978e-13
金坛区,雨花台区,3.2206108343704515e-13
溧阳市,雨花台区,5.517740256168987e-13
虎丘区,雨花台区,1.3378584514231537e-13
吴中区,雨花台区,1.2536328537618948e-13
相城区,雨花台区,1.9812145411125804e-13
姑苏区,雨花台区,1.740726489692443e-13
吴江区,雨花台区,7.249585277153796e-14
常熟市,雨花台区,6.546792345097628e-14
张家港市,雨花台区,1.537304333258205e-13
昆山市,雨花台区,8.053005978673644e-14
太仓市,雨花台区,1.0469439428357261e-13
崇川区,雨花台区,2.433417625853273e-13
港闸区,雨花台区,2.1550356720133632e-13
通州区,雨花台区,2.4684292250051556e-13
如东县,雨花台区,1.869072052421651e-13
启东市,雨花台区,1.7070112015473343e-13
如皋市,雨花台区,4.035790894218008e-13
海门市,雨花台区,1.5171491488268807e-13
海安市,雨花台区,1.6782928672465252e-13
广陵区,雨花台区,6.314053881587064e-13
邗江区,雨花台区,5.789525281626606e-13
江都区,雨花台区,3.5866618978479053e-13
宝应县,雨花台区,5.812173354940747e-13
仪征市,雨花台区,7.250948811930218e-13
高邮市,雨花台区,4.418078614962547e-13
京口区,雨花台区,8.504526083581112e-13
润州区,雨花台区,1.1526247642098669e-12
丹徒区,雨花台区,1.3761629659235262e-12
丹阳市,雨花台区,5.374740058860627e-13
扬中市,雨花台区,4.61005017686211e-13
句容市,雨花台区,4.683149840910168e-12
海陵区,雨花台区,2.483145317649232e-13
高港区,雨花台区,2.266198006458639e-13
姜堰区,雨花台区,4.854367403145683e-13
兴化市,雨花台区,3.2138477627038783e-13
靖江市,雨花台区,4.494172213577959e-13
泰兴市,雨花台区,5.829949253738369e-13
黄浦区,江宁区,9.64586963863682e-14
徐汇区,江宁区,1.2564255401136443e-13
长宁区,江宁区,9.874405161633484e-14
静安区,江宁区,7.81494676758675e-14
普陀区,江宁区,9.862388557145094e-14
虹口区,江宁区,1.0598262748198917e-13
杨浦区,江宁区,1.2458266364730744e-13
闵行区,江宁区,1.2815631285591687e-13
宝山区,江宁区,1.148736579246161e-13
嘉定区,江宁区,1.1419875981530727e-13
浦东新区,江宁区,1.3075575607570967e-13
金山区,江宁区,6.610460741169466e-14
松江区,江宁区,1.3317024996034662e-13
青浦区,江宁区,1.0362477445792439e-13
奉贤区,江宁区,5.587466484688636e-14
崇明区,江宁区,6.99340576789933e-14
玄武区,江宁区,2.2059697467697934e-11
秦淮区,江宁区,3.181623325852642e-11
建邺区,江宁区,2.4189432756344517e-11
鼓楼区,江宁区,1.730237957348349e-11
浦口区,江宁区,1.1022977298103762e-11
栖霞区,江宁区,1.4679114843316742e-11
雨花台区,江宁区,4.292069311105829e-11
江宁区,江宁区,1.0770368763411456e-09
六合区,江宁区,5.44815793102573e-12
溧水区,江宁区,1.2681625610558196e-11
高淳区,江宁区,7.705586996575936e-12
锡山区,江宁区,1.8681164759737574e-13
惠山区,江宁区,2.168972422130779e-13
滨湖区,江宁区,2.251481629619093e-13
梁溪区,江宁区,2.1513608586513434e-13
新吴区,江宁区,2.5310669475239404e-13
江阴市,江宁区,2.2915349711339527e-13
宜兴市,江宁区,3.0724601595215377e-13
天宁区,江宁区,2.0749268618204851e-13
钟楼区,江宁区,2.560305124893157e-13
新北区,江宁区,2.4022067925422694e-13
武进区,江宁区,2.476165303473501e-13
金坛区,江宁区,4.836953302578478e-13
溧阳市,江宁区,6.773237466783418e-13
虎丘区,江宁区,2.2208002888703518e-13
吴中区,江宁区,1.9290434130698386e-13
相城区,江宁区,1.3010439096483899e-13
姑苏区,江宁区,2.258497099563538e-13
吴江区,江宁区,1.0601441844132842e-13
常熟市,江宁区,1.0941384630395268e-13
张家港市,江宁区,2.430355983688321e-13
昆山市,江宁区,1.7187069364710553e-13
太仓市,江宁区,1.103423449740443e-13
崇川区,江宁区,1.8465791455423333e-13
港闸区,江宁区,3.066246126097268e-13
通州区,江宁区,2.7316733097416905e-13
如东县,江宁区,2.2653883600080915e-13
启东市,江宁区,1.8505022099051093e-13
如皋市,江宁区,3.0989857044881234e-13
海门市,江宁区,2.078693273629846e-13
海安市,江宁区,3.9268065246396664e-13
广陵区,江宁区,4.891188535169119e-13
邗江区,江宁区,4.576389692824973e-13
江都区,江宁区,4.649586495908705e-13
宝应县,江宁区,5.145607146261298e-13
仪征市,江宁区,9.62906603399737e-13
高邮市,江宁区,4.889241834676674e-13
京口区,江宁区,5.915791154518919e-13
润州区,江宁区,8.503638056256408e-13
丹徒区,江宁区,9.691328190159936e-13
丹阳市,江宁区,3.553306344514593e-13
扬中市,江宁区,3.279655339234175e-13
句容市,江宁区,1.3465024611124859e-11
海陵区,江宁区,2.9660507583727447e-13
高港区,江宁区,3.9409468526643743e-13
姜堰区,江宁区,2.6092854924084374e-13
兴化市,江宁区,2.337185440133568e-13
靖江市,江宁区,7.492470713389451e-13
泰兴市,江宁区,4.377926074735908e-13
黄浦区,六合区,5.824360362718178e-14
徐汇区,六合区,6.502746376304841e-14
长宁区,六合区,1.9874514924837686e-14
静安区,六合区,4.718814155186677e-14
普陀区,六合区,2.305199466617704e-14
虹口区,六合区,2.7426143643475863e-14
杨浦区,六合区,3.223945386010129e-14
闵行区,六合区,9.396535071849819e-14
宝山区,六合区,9.397555440516583e-14
嘉定区,六合区,6.489919325378224e-14
浦东新区,六合区,6.73040462447356e-14
金山区,六合区,1.8627104915570383e-13
松江区,六合区,9.189798972970325e-14
青浦区,六合区,6.055221142035787e-14
奉贤区,六合区,8.097165615695192e-14
玄武区,六合区,1.0021498286342016e-11
秦淮区,六合区,8.909564966738488e-12
建邺区,六合区,8.467111341501857e-12
鼓楼区,六合区,1.2003519061741328e-11
浦口区,六合区,4.0095046877418224e-11
栖霞区,六合区,1.2099212661390573e-11
雨花台区,六合区,5.806855305005843e-12
江宁区,六合区,3.668849077323021e-12
六合区,六合区,4.011741212578093e-09
溧水区,六合区,9.53669837605441e-13
高淳区,六合区,1.094771914409138e-12
锡山区,六合区,2.3427784039816066e-13
惠山区,六合区,1.5716003814962603e-13
滨湖区,六合区,2.651000859622841e-13
梁溪区,六合区,1.0057028021416499e-13
新吴区,六合区,8.150968407864093e-14
江阴市,六合区,1.3836725931060098e-13
宜兴市,六合区,1.1358429432653237e-13
天宁区,六合区,1.9782323346574333e-13
钟楼区,六合区,1.3251095541744383e-13
新北区,六合区,3.6012372905775783e-13
武进区,六合区,1.8745238336744576e-13
金坛区,六合区,3.6892355486664467e-13
溧阳市,六合区,3.718009253203499e-13
虎丘区,六合区,1.1493956919756824e-13
吴中区,六合区,1.244573625937058e-13
相城区,六合区,6.983068158379025e-14
姑苏区,六合区,1.16890602436762e-13
吴江区,六合区,1.557085893000679e-13
常熟市,六合区,1.1784776384948483e-13
张家港市,六合区,1.600904042755708e-13
昆山市,六合区,7.495136151078111e-14
太仓市,六合区,1.5990435810708888e-13
崇川区,六合区,1.486666353556998e-13
港闸区,六合区,6.171526628573624e-14
通州区,六合区,1.649436530370025e-13
如东县,六合区,1.0705185154978212e-13
启东市,六合区,2.7934214659407552e-14
如皋市,六合区,2.971948401733961e-13
海安市,六合区,3.460496298874664e-13
广陵区,六合区,4.339679626153854e-13
邗江区,六合区,7.99734864586789e-13
江都区,六合区,1.1503939940042013e-12
宝应县,六合区,1.9973673621684993e-13
仪征市,六合区,7.420044565519419e-12
高邮市,六合区,5.904435247926226e-13
京口区,六合区,3.1174409144771097e-13
润州区,六合区,1.4670454605883413e-13
丹徒区,六合区,1.1464768857931146e-12
丹阳市,六合区,3.3582588311923395e-13
扬中市,六合区,1.3202123656256878e-13
句容市,六合区,1.905179973240377e-12
海陵区,六合区,2.5284114513959645e-13
高港区,六合区,1.2979739986775705e-13
姜堰区,六合区,2.2242867221147397e-13
兴化市,六合区,2.57704187707015e-13
靖江市,六合区,5.616120355538396e-13
泰兴市,六合区,5.008690231433371e-13
黄浦区,溧水区,2.3998199512142986e-13
徐汇区,溧水区,8.038009078954e-14
普陀区,溧水区,5.698888798428632e-14
杨浦区,溧水区,7.970202367796127e-14
闵行区,溧水区,4.554904074971437e-14
宝山区,溧水区,3.3189333323662014e-14
嘉定区,溧水区,1.0696204842342795e-13
浦东新区,溧水区,4.693004004099937e-14
金山区,溧水区,1.3157064043108323e-13
松江区,溧水区,3.7864866782883104e-14
青浦区,溧水区,1.1975720951901058e-13
奉贤区,溧水区,1.1120957714781637e-13
玄武区,溧水区,6.012352312146066e-12
秦淮区,溧水区,8.672788151186467e-12
建邺区,溧水区,7.384676399121702e-12
鼓楼区,溧水区,3.7899065088217875e-12
浦口区,溧水区,3.5688207766708432e-12
栖霞区,溧水区,4.3661725973956825e-12
雨花台区,溧水区,7.498480660403935e-12
江宁区,溧水区,1.2875614690757777e-11
六合区,溧水区,1.7092590326664185e-12
溧水区,溧水区,6.793089116612477e-09
高淳区,溧水区,2.5260508938721e-11
锡山区,溧水区,4.290215581162745e-13
惠山区,溧水区,5.180390931842102e-13
滨湖区,溧水区,2.352637252552282e-13
梁溪区,溧水区,2.0719061830553492e-13
新吴区,溧水区,3.358455759729265e-13
江阴市,溧水区,3.420700184836655e-13
宜兴市,溧水区,3.3696221363333097e-13
天宁区,溧水区,1.9562256986307403e-13
钟楼区,溧水区,6.005855686074433e-13
新北区,溧水区,5.440685109238257e-13
武进区,溧水区,3.5308016988185565e-13
金坛区,溧水区,6.8403656974774e-13
溧阳市,溧水区,3.2477063102947967e-12
虎丘区,溧水区,2.1048321506868915e-13
吴中区,溧水区,2.5245712789526066e-13
相城区,溧水区,2.8772440651914624e-13
姑苏区,溧水区,1.8131806323720018e-13
吴江区,溧水区,8.554245866370042e-14
常熟市,溧水区,5.297126312986675e-14
张家港市,溧水区,1.3192457961141006e-13
昆山市,溧水区,9.502252952594774e-14
太仓市,溧水区,6.588563292337544e-14
崇川区,溧水区,1.5313834283427067e-13
港闸区,溧水区,2.0342907114750492e-13
通州区,溧水区,1.1650625345960408e-13
如东县,溧水区,5.881164698257167e-14
启东市,溧水区,4.6039105746447006e-14
如皋市,溧水区,2.176953538219633e-13
海门市,溧水区,9.547629803260978e-14
海安市,溧水区,1.2674075460791772e-13
广陵区,溧水区,2.980141194383416e-13
邗江区,溧水区,2.250352882798771e-13
江都区,溧水区,2.7085632330816363e-13
宝应县,溧水区,2.1946087339505384e-13
仪征市,溧水区,8.213620596104482e-13
高邮市,溧水区,3.475447609253128e-13
京口区,溧水区,7.064661251302371e-13
润州区,溧水区,4.835751562618241e-13
丹徒区,溧水区,1.180961484519275e-12
丹阳市,溧水区,4.0127544525696e-12
扬中市,溧水区,1.0879381691931393e-12
句容市,溧水区,1.239464473992677e-11
海陵区,溧水区,1.0417851691970137e-13
高港区,溧水区,1.069612353700634e-12
姜堰区,溧水区,1.8329524001021332e-13
兴化市,溧水区,1.8202670340919053e-13
靖江市,溧水区,7.713395027267778e-14
泰兴市,溧水区,4.815389043490577e-13
黄浦区,高淳区,6.674340318099511e-14
徐汇区,高淳区,3.7258634094449966e-14
长宁区,高淳区,1.3664945299189048e-13
静安区,高淳区,3.6049705728124154e-14
普陀区,高淳区,5.28321902600397e-14
杨浦区,高淳区,1.4777731687711827e-13
闵行区,高淳区,7.600815193808567e-14
宝山区,高淳区,6.153709029181528e-14
嘉定区,高淳区,5.577770886033814e-14
浦东新区,高淳区,3.559665437899073e-14
金山区,高淳区,6.098702180157402e-14
松江区,高淳区,1.0530915324734546e-13
青浦区,高淳区,5.5511134732655007e-14
奉贤区,高淳区,9.278828157181874e-14
玄武区,高淳区,5.381618253848026e-12
秦淮区,高淳区,3.1267467408187233e-12
建邺区,高淳区,5.889614309066437e-12
鼓楼区,高淳区,4.5850855283427165e-12
浦口区,高淳区,4.433953127326913e-12
栖霞区,高淳区,7.702730700990933e-12
雨花台区,高淳区,4.733457372434276e-12
江宁区,高淳区,1.0918535788272686e-11
六合区,高淳区,1.91684011847208e-12
溧水区,高淳区,2.905679236661144e-11
高淳区,高淳区,9.50670834790753e-09
锡山区,高淳区,1.7897816966771427e-13
惠山区,高淳区,2.881523844521393e-13
滨湖区,高淳区,2.336827343566108e-13
梁溪区,高淳区,1.72870555966777e-13
新吴区,高淳区,1.401072401642408e-13
江阴市,高淳区,1.5855993104978142e-13
宜兴市,高淳区,6.247692282056458e-13
天宁区,高淳区,2.720311589431322e-13
钟楼区,高淳区,3.036979710231321e-13
新北区,高淳区,4.814582552898458e-13
武进区,高淳区,2.7618211146349856e-13
金坛区,高淳区,4.650387894153736e-12
溧阳市,高淳区,3.919750309908835e-12
虎丘区,高淳区,2.048873761412236e-13
吴中区,高淳区,4.388310429419788e-14
相城区,高淳区,4.001072259525746e-14
姑苏区,高淳区,1.26069714027027e-13
吴江区,高淳区,1.6653650884755853e-13
常熟市,高淳区,7.366140885474217e-14
张家港市,高淳区,1.1007195021483534e-13
昆山市,高淳区,1.0571004705947632e-13
太仓市,高淳区,9.16200267402313e-14
港闸区,高淳区,2.8288681631017944e-13
通州区,高淳区,5.400421702349606e-14
如东县,高淳区,2.453489978056451e-13
启东市,高淳区,2.5608642809830417e-13
如皋市,高淳区,7.568134832061412e-14
广陵区,高淳区,1.6576640691096823e-13
邗江区,高淳区,3.129322466049055e-13
江都区,高淳区,9.416265156439863e-14
仪征市,高淳区,1.2690882421874504e-13
高邮市,高淳区,1.9331717023307078e-13
京口区,高淳区,3.5723856851256375e-13
润州区,高淳区,1.1207594833091677e-13
丹徒区,高淳区,1.642235461510627e-13
丹阳市,高淳区,4.489738684834796e-13
句容市,高淳区,2.98755468986081e-12
海陵区,高淳区,1.4486980062923984e-13
高港区,高淳区,2.9747885267097544e-13
姜堰区,高淳区,1.274444370187929e-13
兴化市,高淳区,8.437495244313113e-14
靖江市,高淳区,1.0726184561027596e-13
泰兴市,高淳区,2.8698175482505317e-13
黄浦区,锡山区,1.775855390828035e-13
徐汇区,锡山区,7.435110781520503e-14
长宁区,锡山区,4.544824959915476e-14
静安区,锡山区,1.0790796371534596e-13
普陀区,锡山区,5.271438378792808e-14
虹口区,锡山区,1.6724536946804068e-13
杨浦区,锡山区,9.829853300507883e-14
闵行区,锡山区,1.4325081573988987e-13
宝山区,锡山区,1.0744977849716766e-13
嘉定区,锡山区,1.545925955581197e-13
浦东新区,锡山区,1.0063229365624624e-13
金山区,锡山区,8.113470865665361e-14
松江区,锡山区,1.0507433239732829e-13
青浦区,锡山区,2.400118703084202e-13
奉贤区,锡山区,1.7487594011091011e-13
崇明区,锡山区,6.437614128344693e-14
玄武区,锡山区,1.917720783465199e-13
秦淮区,锡山区,6.366887034092021e-14
建邺区,锡山区,1.5067901300658702e-13
鼓楼区,锡山区,1.2269743743467972e-13
浦口区,锡山区,1.0823403531201796e-13
栖霞区,锡山区,1.2055772500715513e-13
雨花台区,锡山区,1.5971168201772728e-13
江宁区,锡山区,1.7391745494826016e-13
六合区,锡山区,1.7850615093443138e-13
溧水区,锡山区,1.7104425275023983e-13
高淳区,锡山区,1.1921337309753438e-13
锡山区,锡山区,2.9953069070944956e-09
惠山区,锡山区,2.9661433417947206e-11
滨湖区,锡山区,2.3316166304776584e-11
梁溪区,锡山区,4.871745403518206e-11
新吴区,锡山区,7.72288748277166e-11
江阴市,锡山区,1.1443594122071077e-11
