count,OAREA,OCITY,OPROV,DAREA,DCITY,DPROV
0.044214458909783455,泰兴市,泰州市,江苏省,栖霞区,南京市,江苏省
0.0,黄浦区,上海市,上海市,雨花台区,南京市,江苏省
0.0,徐汇区,上海市,上海市,雨花台区,南京市,江苏省
0.012493231517277676,长宁区,上海市,上海市,雨花台区,南京市,江苏省
0.01023980841856831,静安区,上海市,上海市,雨花台区,南京市,江苏省
0.0,普陀区,上海市,上海市,雨花台区,南京市,江苏省
0.0,虹口区,上海市,上海市,雨花台区,南京市,江苏省
0.0,杨浦区,上海市,上海市,雨花台区,南京市,江苏省
0.0259230391478362,闵行区,上海市,上海市,雨花台区,南京市,江苏省
0.0,宝山区,上海市,上海市,雨花台区,南京市,江苏省
0.012901169229877578,嘉定区,上海市,上海市,雨花台区,南京市,江苏省
0.0,浦东新区,上海市,上海市,雨花台区,南京市,江苏省
0.0,金山区,上海市,上海市,雨花台区,南京市,江苏省
0.0,松江区,上海市,上海市,雨花台区,南京市,江苏省
0.0,青浦区,上海市,上海市,雨花台区,南京市,江苏省
0.0,奉贤区,上海市,上海市,雨花台区,南京市,江苏省
0.0,崇明区,上海市,上海市,雨花台区,南京市,江苏省
1.779059099059627,玄武区,南京市,江苏省,雨花台区,南京市,江苏省
5.40243566988036,秦淮区,南京市,江苏省,雨花台区,南京市,江苏省
8.510278200297584,建邺区,南京市,江苏省,雨花台区,南京市,江苏省
2.6806652749891433,鼓楼区,南京市,江苏省,雨花台区,南京市,江苏省
2.957679595965226,浦口区,南京市,江苏省,雨花台区,南京市,江苏省
1.43286634233663,栖霞区,南京市,江苏省,雨花台区,南京市,江苏省
8.483161648538731,江宁区,南京市,江苏省,雨花台区,南京市,江苏省
1.0729633566289771,六合区,南京市,江苏省,雨花台区,南京市,江苏省
1.6363861264797153,溧水区,南京市,江苏省,雨花台区,南京市,江苏省
1.198722371513107,高淳区,南京市,江苏省,雨花台区,南京市,江苏省
0.03332352740368554,锡山区,无锡市,江苏省,雨花台区,南京市,江苏省
0.01553681548249739,惠山区,无锡市,江苏省,雨花台区,南京市,江苏省
0.008239152872873077,滨湖区,无锡市,江苏省,雨花台区,南京市,江苏省
0.03876309993273535,梁溪区,无锡市,江苏省,雨花台区,南京市,江苏省
0.01889555344873897,新吴区,无锡市,江苏省,雨花台区,南京市,江苏省
0.013495712902110893,江阴市,无锡市,江苏省,雨花台区,南京市,江苏省
0.1546841633670905,宜兴市,无锡市,江苏省,雨花台区,南京市,江苏省
0.028717018641714446,天宁区,常州市,江苏省,雨花台区,南京市,江苏省
0.0229877406549345,钟楼区,常州市,江苏省,雨花台区,南京市,江苏省
0.041745259587450206,新北区,常州市,江苏省,雨花台区,南京市,江苏省
0.018241827260528552,武进区,常州市,江苏省,雨花台区,南京市,江苏省
0.07979041378565337,金坛区,常州市,江苏省,雨花台区,南京市,江苏省
0.21736648284336035,溧阳市,常州市,江苏省,雨花台区,南京市,江苏省
0.0,虎丘区,苏州市,江苏省,雨花台区,南京市,江苏省
0.0,吴中区,苏州市,江苏省,雨花台区,南京市,江苏省
0.041864992761715424,相城区,苏州市,江苏省,雨花台区,南京市,江苏省
0.02487232150846509,姑苏区,苏州市,江苏省,雨花台区,南京市,江苏省
0.0,吴江区,苏州市,江苏省,雨花台区,南京市,江苏省
0.0,常熟市,苏州市,江苏省,雨花台区,南京市,江苏省
0.013554496049434317,张家港市,苏州市,江苏省,雨花台区,南京市,江苏省
0.020410357765961184,昆山市,苏州市,江苏省,雨花台区,南京市,江苏省
0.0,太仓市,苏州市,江苏省,雨花台区,南京市,江苏省
0.007966070325825561,崇川区,南通市,江苏省,雨花台区,南京市,江苏省
0.031131639184579347,港闸区,南通市,江苏省,雨花台区,南京市,江苏省
0.0,通州区,南通市,江苏省,雨花台区,南京市,江苏省
0.01411305781804262,如东县,南通市,江苏省,雨花台区,南京市,江苏省
0.011206033996662808,启东市,南通市,江苏省,雨花台区,南京市,江苏省
0.03186275445209276,如皋市,南通市,江苏省,雨花台区,南京市,江苏省
0.0,海门市,南通市,江苏省,雨花台区,南京市,江苏省
0.06651817072788839,海安市,南通市,江苏省,雨花台区,南京市,江苏省
0.023110065580886723,广陵区,扬州市,江苏省,雨花台区,南京市,江苏省
0.05021367712907735,邗江区,扬州市,江苏省,雨花台区,南京市,江苏省
0.027331816241367386,江都区,扬州市,江苏省,雨花台区,南京市,江苏省
0.043627565678963524,宝应县,扬州市,江苏省,雨花台区,南京市,江苏省
0.16510479192524002,仪征市,扬州市,江苏省,雨花台区,南京市,江苏省
0.04705824843066725,高邮市,扬州市,江苏省,雨花台区,南京市,江苏省
0.0403711342705409,京口区,镇江市,江苏省,雨花台区,南京市,江苏省
0.10986564885038044,润州区,镇江市,江苏省,雨花台区,南京市,江苏省
0.1226483551703312,丹徒区,镇江市,江苏省,雨花台区,南京市,江苏省
0.16148660779495555,丹阳市,镇江市,江苏省,雨花台区,南京市,江苏省
0.045525276610399845,扬中市,镇江市,江苏省,雨花台区,南京市,江苏省
0.503712795489291,句容市,镇江市,江苏省,雨花台区,南京市,江苏省
0.06994273436583255,海陵区,泰州市,江苏省,雨花台区,南京市,江苏省
0.037320457725262504,高港区,泰州市,江苏省,雨花台区,南京市,江苏省
0.036420189760465,姜堰区,泰州市,江苏省,雨花台区,南京市,江苏省
0.04142161879224861,兴化市,泰州市,江苏省,雨花台区,南京市,江苏省
0.01669109736554727,靖江市,泰州市,江苏省,雨花台区,南京市,江苏省
0.03264332362747182,泰兴市,泰州市,江苏省,雨花台区,南京市,江苏省
0.0,黄浦区,上海市,上海市,江宁区,南京市,江苏省
0.0,徐汇区,上海市,上海市,江宁区,南京市,江苏省
0.010183918683026127,长宁区,上海市,上海市,江宁区,南京市,江苏省
0.010073347374291157,静安区,上海市,上海市,江宁区,南京市,江苏省
0.0,普陀区,上海市,上海市,江宁区,南京市,江苏省
0.0,虹口区,上海市,上海市,江宁区,南京市,江苏省
0.0,杨浦区,上海市,上海市,江宁区,南京市,江苏省
0.020125874460819215,闵行区,上海市,上海市,江宁区,南京市,江苏省
0.0,宝山区,上海市,上海市,江宁区,南京市,江苏省
0.012701398471709369,嘉定区,上海市,上海市,江宁区,南京市,江苏省
0.010423122866832965,浦东新区,上海市,上海市,江宁区,南京市,江苏省
0.0,金山区,上海市,上海市,江宁区,南京市,江苏省
0.008018882058433282,松江区,上海市,上海市,江宁区,南京市,江苏省
0.010112236580020001,青浦区,上海市,上海市,江宁区,南京市,江苏省
0.0,奉贤区,上海市,上海市,江宁区,南京市,江苏省
0.0,崇明区,上海市,上海市,江宁区,南京市,江苏省
2.8467602079566925,玄武区,南京市,江苏省,江宁区,南京市,江苏省
4.986044831047576,秦淮区,南京市,江苏省,江宁区,南京市,江苏省
3.2335860420657037,建邺区,南京市,江苏省,江宁区,南京市,江苏省
2.36336910473274,鼓楼区,南京市,江苏省,江宁区,南京市,江苏省
2.681753499335369,浦口区,南京市,江苏省,江宁区,南京市,江苏省
4.603583971376961,栖霞区,南京市,江苏省,江宁区,南京市,江苏省
8.499371608300537,雨花台区,南京市,江苏省,江宁区,南京市,江苏省
1.6889298298415902,六合区,南京市,江苏省,江宁区,南京市,江苏省
11.425539347371362,溧水区,南京市,江苏省,江宁区,南京市,江苏省
7.29166428463639,高淳区,南京市,江苏省,江宁区,南京市,江苏省
0.02978406453937245,锡山区,无锡市,江苏省,江宁区,南京市,江苏省
0.03524828119042444,惠山区,无锡市,江苏省,江宁区,南京市,江苏省
0.022342639576290405,滨湖区,无锡市,江苏省,江宁区,南京市,江苏省
0.029944823611879865,梁溪区,无锡市,江苏省,江宁区,南京市,江苏省
0.05787278108701465,新吴区,无锡市,江苏省,江宁区,南京市,江苏省
0.05702670909979252,江阴市,无锡市,江苏省,江宁区,南京市,江苏省
0.3818063057333694,宜兴市,无锡市,江苏省,江宁区,南京市,江苏省
0.03595973679306464,天宁区,常州市,江苏省,江宁区,南京市,江苏省
0.046711818668886775,钟楼区,常州市,江苏省,江宁区,南京市,江苏省
0.07148531650773741,新北区,常州市,江苏省,江宁区,南京市,江苏省
0.19263436056889838,武进区,常州市,江苏省,江宁区,南京市,江苏省
0.49718280394362463,金坛区,常州市,江苏省,江宁区,南京市,江苏省
0.6971838756612303,溧阳市,常州市,江苏省,江宁区,南京市,江苏省
0.013700764328442177,虎丘区,苏州市,江苏省,江宁区,南京市,江苏省
0.007752621700812509,吴中区,苏州市,江苏省,江宁区,南京市,江苏省
0.034175489964752,相城区,苏州市,江苏省,江宁区,南京市,江苏省
0.02132394987058951,姑苏区,苏州市,江苏省,江宁区,南京市,江苏省
0.019844187135702723,吴江区,苏州市,江苏省,江宁区,南京市,江苏省
0.035346022792549676,常熟市,苏州市,江苏省,江宁区,南京市,江苏省
0.039185408149584496,张家港市,苏州市,江苏省,江宁区,南京市,江苏省
0.02615165970115757,昆山市,苏州市,江苏省,江宁区,南京市,江苏省
0.018603717727522805,太仓市,苏州市,江苏省,江宁区,南京市,江苏省
0.015853294618513737,崇川区,南通市,江苏省,江宁区,南京市,江苏省
0.023358621653978597,港闸区,南通市,江苏省,江宁区,南京市,江苏省
0.010318017841720881,通州区,南通市,江苏省,江宁区,南京市,江苏省
0.01796705343943093,如东县,南通市,江苏省,江宁区,南京市,江苏省
0.019021572244933928,启东市,南通市,江苏省,江宁区,南京市,江苏省
0.03883034207074559,如皋市,南通市,江苏省,江宁区,南京市,江苏省
0.00881216814284646,海门市,南通市,江苏省,江宁区,南京市,江苏省
0.04981350661084686,海安市,南通市,江苏省,江宁区,南京市,江苏省
0.04890757855554955,广陵区,扬州市,江苏省,江宁区,南京市,江苏省
0.0953336122074516,邗江区,扬州市,江苏省,江宁区,南京市,江苏省
0.06807006540373511,江都区,扬州市,江苏省,江宁区,南京市,江苏省
0.0534842984534633,宝应县,扬州市,江苏省,江宁区,南京市,江苏省
0.2693566807325998,仪征市,扬州市,江苏省,江宁区,南京市,江苏省
0.07912498985309835,高邮市,扬州市,江苏省,江宁区,南京市,江苏省
0.11611618568201831,京口区,镇江市,江苏省,江宁区,南京市,江苏省
0.1944334737533149,润州区,镇江市,江苏省,江宁区,南京市,江苏省
0.4874860546253373,丹徒区,镇江市,江苏省,江宁区,南京市,江苏省
0.7362730774725267,丹阳市,镇江市,江苏省,江宁区,南京市,江苏省
0.24236699515819016,扬中市,镇江市,江苏省,江宁区,南京市,江苏省
7.0785255964961085,句容市,镇江市,江苏省,江宁区,南京市,江苏省
0.07093232444118473,海陵区,泰州市,江苏省,江宁区,南京市,江苏省
0.0900226100099064,高港区,泰州市,江苏省,江宁区,南京市,江苏省
0.042219283075218626,姜堰区,泰州市,江苏省,江宁区,南京市,江苏省
0.059010782535766894,兴化市,泰州市,江苏省,江宁区,南京市,江苏省
0.049581243492651694,靖江市,泰州市,江苏省,江宁区,南京市,江苏省
0.06895477715598808,泰兴市,泰州市,江苏省,江宁区,南京市,江苏省
0.0,黄浦区,上海市,上海市,六合区,南京市,江苏省
0.0,徐汇区,上海市,上海市,六合区,南京市,江苏省
0.0,长宁区,上海市,上海市,六合区,南京市,江苏省
0.0,静安区,上海市,上海市,六合区,南京市,江苏省
0.0,普陀区,上海市,上海市,六合区,南京市,江苏省
0.0,虹口区,上海市,上海市,六合区,南京市,江苏省
0.0,杨浦区,上海市,上海市,六合区,南京市,江苏省
0.0,闵行区,上海市,上海市,六合区,南京市,江苏省
0.0,宝山区,上海市,上海市,六合区,南京市,江苏省
0.0,嘉定区,上海市,上海市,六合区,南京市,江苏省
0.0,浦东新区,上海市,上海市,六合区,南京市,江苏省
0.00790525016887328,金山区,上海市,上海市,六合区,南京市,江苏省
0.0,松江区,上海市,上海市,六合区,南京市,江苏省
0.010606428333504865,青浦区,上海市,上海市,六合区,南京市,江苏省
0.0,奉贤区,上海市,上海市,六合区,南京市,江苏省
0.01455099498590925,崇明区,上海市,上海市,六合区,南京市,江苏省
1.7490465186212676,玄武区,南京市,江苏省,六合区,南京市,江苏省
1.1488965550948624,秦淮区,南京市,江苏省,六合区,南京市,江苏省
1.1997297736859156,建邺区,南京市,江苏省,六合区,南京市,江苏省
2.454998494178705,鼓楼区,南京市,江苏省,六合区,南京市,江苏省
21.071829311145002,浦口区,南京市,江苏省,六合区,南京市,江苏省
7.886534433011526,栖霞区,南京市,江苏省,六合区,南京市,江苏省
0.8742088390911559,雨花台区,南京市,江苏省,六合区,南京市,江苏省
1.6865576812573784,江宁区,南京市,江苏省,六合区,南京市,江苏省
1.087534327613508,溧水区,南京市,江苏省,六合区,南京市,江苏省
0.7274976745169497,高淳区,南京市,江苏省,六合区,南京市,江苏省
0.0255906350852134,锡山区,无锡市,江苏省,六合区,南京市,江苏省
0.031483868578116254,惠山区,无锡市,江苏省,六合区,南京市,江苏省
0.0,滨湖区,无锡市,江苏省,六合区,南京市,江苏省
0.014710389789465398,梁溪区,无锡市,江苏省,六合区,南京市,江苏省
0.06047082647027236,新吴区,无锡市,江苏省,六合区,南京市,江苏省
0.07742259701684423,江阴市,无锡市,江苏省,六合区,南京市,江苏省
0.3320601928884385,宜兴市,无锡市,江苏省,六合区,南京市,江苏省
0.0350163815818526,天宁区,常州市,江苏省,六合区,南京市,江苏省
0.03151166063214996,钟楼区,常州市,江苏省,六合区,南京市,江苏省
0.1179615450403414,新北区,常州市,江苏省,六合区,南京市,江苏省
0.06468930279173332,武进区,常州市,江苏省,六合区,南京市,江苏省
0.1314690200667676,金坛区,常州市,江苏省,六合区,南京市,江苏省
0.8143483788522148,溧阳市,常州市,江苏省,六合区,南京市,江苏省
0.010240066089980737,虎丘区,苏州市,江苏省,六合区,南京市,江苏省
0.008578684230846314,吴中区,苏州市,江苏省,六合区,南京市,江苏省
0.018818449381105308,相城区,苏州市,江苏省,六合区,南京市,江苏省
0.010760521015643313,姑苏区,苏州市,江苏省,六合区,南京市,江苏省
0.027870579290748747,吴江区,苏州市,江苏省,六合区,南京市,江苏省
0.037609911551081746,常熟市,苏州市,江苏省,六合区,南京市,江苏省
0.04988471588456391,张家港市,苏州市,江苏省,六合区,南京市,江苏省
0.018364619833040607,昆山市,苏州市,江苏省,六合区,南京市,江苏省
0.02993691935413852,太仓市,苏州市,江苏省,六合区,南京市,江苏省
0.04001239114038157,崇川区,南通市,江苏省,六合区,南京市,江苏省
0.06012732218076641,港闸区,南通市,江苏省,六合区,南京市,江苏省
0.04073245360196591,通州区,南通市,江苏省,六合区,南京市,江苏省
0.061234992059312404,如东县,南通市,江苏省,六合区,南京市,江苏省
0.04961401859830342,启东市,南通市,江苏省,六合区,南京市,江苏省
0.1848383483860508,如皋市,南通市,江苏省,六合区,南京市,江苏省
0.042904963964150784,海门市,南通市,江苏省,六合区,南京市,江苏省
0.1899846393396068,海安市,南通市,江苏省,六合区,南京市,江苏省
0.24184343915940218,广陵区,扬州市,江苏省,六合区,南京市,江苏省
0.914559078252848,邗江区,扬州市,江苏省,六合区,南京市,江苏省
0.43186653841425987,江都区,扬州市,江苏省,六合区,南京市,江苏省
0.38309736198237676,宝应县,扬州市,江苏省,六合区,南京市,江苏省
8.508331439743845,仪征市,扬州市,江苏省,六合区,南京市,江苏省
0.4485367194823488,高邮市,扬州市,江苏省,六合区,南京市,江苏省
0.10009478429144857,京口区,镇江市,江苏省,六合区,南京市,江苏省
0.3039245013293479,润州区,镇江市,江苏省,六合区,南京市,江苏省
0.9651418065922864,丹徒区,镇江市,江苏省,六合区,南京市,江苏省
1.139486486170069,丹阳市,镇江市,江苏省,六合区,南京市,江苏省
0.11543909860622464,扬中市,镇江市,江苏省,六合区,南京市,江苏省
1.515059511620998,句容市,镇江市,江苏省,六合区,南京市,江苏省
0.1910488589560018,海陵区,泰州市,江苏省,六合区,南京市,江苏省
0.2191524705284513,高港区,泰州市,江苏省,六合区,南京市,江苏省
0.1376508385274785,姜堰区,泰州市,江苏省,六合区,南京市,江苏省
0.3255201629936946,兴化市,泰州市,江苏省,六合区,南京市,江苏省
0.09828539806661928,靖江市,泰州市,江苏省,六合区,南京市,江苏省
0.27652695905035984,泰兴市,泰州市,江苏省,六合区,南京市,江苏省
0.0,黄浦区,上海市,上海市,溧水区,南京市,江苏省
0.0,徐汇区,上海市,上海市,溧水区,南京市,江苏省
0.011732162282619788,长宁区,上海市,上海市,溧水区,南京市,江苏省
0.0,静安区,上海市,上海市,溧水区,南京市,江苏省
0.0,普陀区,上海市,上海市,溧水区,南京市,江苏省
0.0,虹口区,上海市,上海市,溧水区,南京市,江苏省
0.0,杨浦区,上海市,上海市,溧水区,南京市,江苏省
0.011363353273534988,闵行区,上海市,上海市,溧水区,南京市,江苏省
0.0,宝山区,上海市,上海市,溧水区,南京市,江苏省
0.0,嘉定区,上海市,上海市,溧水区,南京市,江苏省
0.007882650329138308,浦东新区,上海市,上海市,溧水区,南京市,江苏省
0.013825316296949254,金山区,上海市,上海市,溧水区,南京市,江苏省
0.010987701007966639,松江区,上海市,上海市,溧水区,南京市,江苏省
0.01923635958783098,青浦区,上海市,上海市,溧水区,南京市,江苏省
0.0,奉贤区,上海市,上海市,溧水区,南京市,江苏省
0.7697943052819536,玄武区,南京市,江苏省,溧水区,南京市,江苏省
1.2478250033565694,秦淮区,南京市,江苏省,溧水区,南京市,江苏省
0.8835702047241566,建邺区,南京市,江苏省,溧水区,南京市,江苏省
0.7041718570480573,鼓楼区,南京市,江苏省,溧水区,南京市,江苏省
1.1380132246325303,浦口区,南京市,江苏省,溧水区,南京市,江苏省
0.9187036080027507,栖霞区,南京市,江苏省,溧水区,南京市,江苏省
1.8541919464788201,雨花台区,南京市,江苏省,溧水区,南京市,江苏省
11.9276076185358,江宁区,南京市,江苏省,溧水区,南京市,江苏省
1.6943395293197268,六合区,南京市,江苏省,溧水区,南京市,江苏省
77.08468934516382,高淳区,南京市,江苏省,溧水区,南京市,江苏省
0.06606674659416675,锡山区,无锡市,江苏省,溧水区,南京市,江苏省
0.09716724337228616,惠山区,无锡市,江苏省,溧水区,南京市,江苏省
0.03775902365567569,滨湖区,无锡市,江苏省,溧水区,南京市,江苏省
0.037732454774712425,梁溪区,无锡市,江苏省,溧水区,南京市,江苏省
0.11725937759829919,新吴区,无锡市,江苏省,溧水区,南京市,江苏省
0.09338114408240007,江阴市,无锡市,江苏省,溧水区,南京市,江苏省
2.138326991280256,宜兴市,无锡市,江苏省,溧水区,南京市,江苏省
0.06804374597782584,天宁区,常州市,江苏省,溧水区,南京市,江苏省
0.16932360981295488,钟楼区,常州市,江苏省,溧水区,南京市,江苏省
0.104702960132494,新北区,常州市,江苏省,溧水区,南京市,江苏省
0.5539430787018996,武进区,常州市,江苏省,溧水区,南京市,江苏省
2.5802497697572138,金坛区,常州市,江苏省,溧水区,南京市,江苏省
11.97396937498602,溧阳市,常州市,江苏省,溧水区,南京市,江苏省
0.01910253222556116,虎丘区,苏州市,江苏省,溧水区,南京市,江苏省
0.0,吴中区,苏州市,江苏省,溧水区,南京市,江苏省
0.018476445088026608,相城区,苏州市,江苏省,溧水区,南京市,江苏省
0.01551128301588654,姑苏区,苏州市,江苏省,溧水区,南京市,江苏省
0.10398343806931169,吴江区,苏州市,江苏省,溧水区,南京市,江苏省
0.065775138292442,常熟市,苏州市,江苏省,溧水区,南京市,江苏省
0.12550642457101696,张家港市,苏州市,江苏省,溧水区,南京市,江苏省
0.02569398032358044,昆山市,苏州市,江苏省,溧水区,南京市,江苏省
0.03221908479988285,太仓市,苏州市,江苏省,溧水区,南京市,江苏省
0.013896098442419307,崇川区,南通市,江苏省,溧水区,南京市,江苏省
0.009781891833492947,港闸区,南通市,江苏省,溧水区,南京市,江苏省
0.009498144356693213,通州区,南通市,江苏省,溧水区,南京市,江苏省
0.020398574559730025,如东县,南通市,江苏省,溧水区,南京市,江苏省
0.03470754170867849,启东市,南通市,江苏省,溧水区,南京市,江苏省
0.06494715007394448,如皋市,南通市,江苏省,溧水区,南京市,江苏省
0.010004738367407262,海门市,南通市,江苏省,溧水区,南京市,江苏省
0.009425813124268826,海安市,南通市,江苏省,溧水区,南京市,江苏省
0.039041964450635354,广陵区,扬州市,江苏省,溧水区,南京市,江苏省
0.09287140891945876,邗江区,扬州市,江苏省,溧水区,南京市,江苏省
0.05504733297515485,江都区,扬州市,江苏省,溧水区,南京市,江苏省
0.035032180947275574,宝应县,扬州市,江苏省,溧水区,南京市,江苏省
0.11268984935503276,仪征市,扬州市,江苏省,溧水区,南京市,江苏省
0.012833307129927873,高邮市,扬州市,江苏省,溧水区,南京市,江苏省
0.11021889761501395,京口区,镇江市,江苏省,溧水区,南京市,江苏省
0.19114380245889165,润州区,镇江市,江苏省,溧水区,南京市,江苏省
0.45229922509263937,丹徒区,镇江市,江苏省,溧水区,南京市,江苏省
0.7676057369704218,丹阳市,镇江市,江苏省,溧水区,南京市,江苏省
0.329004090135008,扬中市,镇江市,江苏省,溧水区,南京市,江苏省
12.950284117149597,句容市,镇江市,江苏省,溧水区,南京市,江苏省
0.04283603880274054,海陵区,泰州市,江苏省,溧水区,南京市,江苏省
0.049683262771051916,高港区,泰州市,江苏省,溧水区,南京市,江苏省
0.08345462379010647,姜堰区,泰州市,江苏省,溧水区,南京市,江苏省
0.17105576778856624,兴化市,泰州市,江苏省,溧水区,南京市,江苏省
0.13871755797262025,靖江市,泰州市,江苏省,溧水区,南京市,江苏省
0.03669683428670576,泰兴市,泰州市,江苏省,溧水区,南京市,江苏省
0.0,黄浦区,上海市,上海市,高淳区,南京市,江苏省
0.0,徐汇区,上海市,上海市,高淳区,南京市,江苏省
0.0,静安区,上海市,上海市,高淳区,南京市,江苏省
0.0,闵行区,上海市,上海市,高淳区,南京市,江苏省
0.0,宝山区,上海市,上海市,高淳区,南京市,江苏省
0.0,嘉定区,上海市,上海市,高淳区,南京市,江苏省
0.0,浦东新区,上海市,上海市,高淳区,南京市,江苏省
0.0,松江区,上海市,上海市,高淳区,南京市,江苏省
0.00996073691931903,青浦区,上海市,上海市,高淳区,南京市,江苏省
0.3750697395659603,玄武区,南京市,江苏省,高淳区,南京市,江苏省
0.49062937366179776,秦淮区,南京市,江苏省,高淳区,南京市,江苏省
0.9705287775595177,建邺区,南京市,江苏省,高淳区,南京市,江苏省
1.1562062026514153,鼓楼区,南京市,江苏省,高淳区,南京市,江苏省
0.7251624410057576,浦口区,南京市,江苏省,高淳区,南京市,江苏省
0.745281958548395,栖霞区,南京市,江苏省,高淳区,南京市,江苏省
0.9921926173853947,雨花台区,南京市,江苏省,高淳区,南京市,江苏省
6.15005997234647,江宁区,南京市,江苏省,高淳区,南京市,江苏省
0.4493704021187825,六合区,南京市,江苏省,高淳区,南京市,江苏省
94.49606151782629,溧水区,南京市,江苏省,高淳区,南京市,江苏省
0.06372968891155928,锡山区,无锡市,江苏省,高淳区,南京市,江苏省
0.07043953829115793,惠山区,无锡市,江苏省,高淳区,南京市,江苏省
0.03947983187071705,滨湖区,无锡市,江苏省,高淳区,南京市,江苏省
0.04351680904338981,梁溪区,无锡市,江苏省,高淳区,南京市,江苏省
0.048420539696148276,新吴区,无锡市,江苏省,高淳区,南京市,江苏省
0.08461859735310297,江阴市,无锡市,江苏省,高淳区,南京市,江苏省
1.7425127411772967,宜兴市,无锡市,江苏省,高淳区,南京市,江苏省
0.055492891631231236,天宁区,常州市,江苏省,高淳区,南京市,江苏省
0.13895990804675837,钟楼区,常州市,江苏省,高淳区,南京市,江苏省
0.13508056428016074,新北区,常州市,江苏省,高淳区,南京市,江苏省
0.29979945734954644,武进区,常州市,江苏省,高淳区,南京市,江苏省
3.2938840272810945,金坛区,常州市,江苏省,高淳区,南京市,江苏省
31.402061920044652,溧阳市,常州市,江苏省,高淳区,南京市,江苏省
0.01298251508939337,虎丘区,苏州市,江苏省,高淳区,南京市,江苏省
0.0,吴中区,苏州市,江苏省,高淳区,南京市,江苏省
0.009417759030109697,相城区,苏州市,江苏省,高淳区,南京市,江苏省
0.0,姑苏区,苏州市,江苏省,高淳区,南京市,江苏省
0.011778251332000946,吴江区,苏州市,江苏省,高淳区,南京市,江苏省
0.03251074837258475,常熟市,苏州市,江苏省,高淳区,南京市,江苏省
0.03328664149186944,张家港市,苏州市,江苏省,高淳区,南京市,江苏省
0.010347978095644887,昆山市,苏州市,江苏省,高淳区,南京市,江苏省
0.021896822350139292,太仓市,苏州市,江苏省,高淳区,南京市,江苏省
0.0,崇川区,南通市,江苏省,高淳区,南京市,江苏省
0.0088639947019663,港闸区,南通市,江苏省,高淳区,南京市,江苏省
0.012910309583669217,通州区,南通市,江苏省,高淳区,南京市,江苏省
0.016050748872489494,如皋市,南通市,江苏省,高淳区,南京市,江苏省
0.025623987368936847,海安市,南通市,江苏省,高淳区,南京市,江苏省
0.0117928028625254,广陵区,扬州市,江苏省,高淳区,南京市,江苏省
0.0374029750590359,邗江区,扬州市,江苏省,高淳区,南京市,江苏省
0.02640806024626336,江都区,扬州市,江苏省,高淳区,南京市,江苏省
0.047617332863732764,宝应县,扬州市,江苏省,高淳区,南京市,江苏省
0.1261426072829143,仪征市,扬州市,江苏省,高淳区,南京市,江苏省
0.01744361443747951,高邮市,扬州市,江苏省,高淳区,南京市,江苏省
0.07050095814348782,京口区,镇江市,江苏省,高淳区,南京市,江苏省
0.05595936671578208,润州区,镇江市,江苏省,高淳区,南京市,江苏省
0.14873846799598647,丹徒区,镇江市,江苏省,高淳区,南京市,江苏省
0.20772870105363134,丹阳市,镇江市,江苏省,高淳区,南京市,江苏省
0.08130860280653714,扬中市,镇江市,江苏省,高淳区,南京市,江苏省
1.0217106478689604,句容市,镇江市,江苏省,高淳区,南京市,江苏省
0.011644938242947156,海陵区,泰州市,江苏省,高淳区,南京市,江苏省
0.01745158744628768,姜堰区,泰州市,江苏省,高淳区,南京市,江苏省
0.02906334694558528,兴化市,泰州市,江苏省,高淳区,南京市,江苏省
0.016395757454547206,靖江市,泰州市,江苏省,高淳区,南京市,江苏省
0.028502860203311838,泰兴市,泰州市,江苏省,高淳区,南京市,江苏省
0.0,黄浦区,上海市,上海市,锡山区,无锡市,江苏省
0.0,徐汇区,上海市,上海市,锡山区,无锡市,江苏省
0.015573177209913398,长宁区,上海市,上海市,锡山区,无锡市,江苏省
0.008178247948309618,静安区,上海市,上海市,锡山区,无锡市,江苏省
0.0,普陀区,上海市,上海市,锡山区,无锡市,江苏省
0.0,虹口区,上海市,上海市,锡山区,无锡市,江苏省
0.0,杨浦区,上海市,上海市,锡山区,无锡市,江苏省
0.024348150133007944,闵行区,上海市,上海市,锡山区,无锡市,江苏省
0.012860229041591564,宝山区,上海市,上海市,锡山区,无锡市,江苏省
0.03749366683702445,嘉定区,上海市,上海市,锡山区,无锡市,江苏省
0.01301045207705038,浦东新区,上海市,上海市,锡山区,无锡市,江苏省
0.012481070062832925,金山区,上海市,上海市,锡山区,无锡市,江苏省
0.017004614247124065,松江区,上海市,上海市,锡山区,无锡市,江苏省
0.030672403953313138,青浦区,上海市,上海市,锡山区,无锡市,江苏省
0.01814793205078416,奉贤区,上海市,上海市,锡山区,无锡市,江苏省
0.008354033264358296,崇明区,上海市,上海市,锡山区,无锡市,江苏省
0.010794054205132799,玄武区,南京市,江苏省,锡山区,无锡市,江苏省
0.014811864118371595,秦淮区,南京市,江苏省,锡山区,无锡市,江苏省
0.0,建邺区,南京市,江苏省,锡山区,无锡市,江苏省
0.007656116979837734,鼓楼区,南京市,江苏省,锡山区,无锡市,江苏省
0.019844822590316873,浦口区,南京市,江苏省,锡山区,无锡市,江苏省
0.023696495518339054,栖霞区,南京市,江苏省,锡山区,无锡市,江苏省
0.0486874743103361,雨花台区,南京市,江苏省,锡山区,无锡市,江苏省
0.0606734355846535,江宁区,南京市,江苏省,锡山区,无锡市,江苏省
